sha,Positive,Negative,Final,new,total
948eafdce252dbf5f2513d3cc9772a9d2d612a7a,1,-1,0,1,
8ba9e5bede083864bd34b3cd9f49528f13cdebeb,1,-1,0,,
c29e703275beffc3b9b127d4cbf5eaae8c5acd08,1,-1,0,0,
ef11a31a065cfb2b6c2252fec817a926be8cb3f1,1,-1,0,1,1
3ebc1ab321f2ac51b59a58e8c1d11933e144171d,2,-1,1,1,
35db3c671070aaf5ee8f5cc0e026d3a3574f7f1b,2,-2,0,5,
1765429335205ab5ee0ac072a0952d3a81f0dcd1,1,-2,-1,0,1
0795ee6130a0581f2ce416e16051d96559dae967,1,-1,0,2,2
6f80fdcac49436fa404c57a5715ca75ae50dbb4d,1,-1,0,3,
e09ffc7d60c4f0bafe78c61fdb5cb26b3c0b7250,2,-1,1,5,1
1db8b83d2256b0d73d539ddd5d80841b95eef0af,1,-1,0,0,
cff98fff510a9d9b1fa77ae6447f2dc5bb24f4e2,1,-1,0,4,
fda8808210c4f4f092a93da5929df43062c3aa6c,2,-1,1,1,
07fbff351308dd2d7bc7dd3ceaa1207695512f60,1,-1,0,1,
4279efde59aa800047468cb8d16007eb67da84b6,1,-1,0,3,3
9ba3126bd4b4c75b920d4015234fdc356318b17f,2,-1,1,18,2
72a611a28f5471fcffef1e6a13a5b1077bc65e08,2,-1,1,1,
e82595502bcd21c29f1c1e97136c79f7e9664327,1,-1,0,0,
53fbfbb590c9283dc40f437effbb9bbd867c0b23,1,-2,-1,0,1
4ce994dd4fe58a03fa25b0911e5b3a2079b33692,2,-3,-1,58,15
50e06442c3f2753c9b2a506f68ea70273b829e21,2,-1,1,195,40
f2678a31ff6a16ef3b9697df88700e87a4ab8780,2,-2,0,0,
06217aefb753904f431e9012cf65170e7eb07fa4,2,-1,1,8,
16fb44cf9738f32ab59e97b533ea62bcf51b1aef,1,-1,0,0,
04f77b76f802a5bb30447eb0e3580f6ba0e1f2db,2,-1,1,115,9
746c8cab32338e8861ade9708449308b288878a2,1,-1,0,0,
7e65c09373029a63a57e8ad2eae530f48c76724f,1,-1,0,35,
06ea226a2827a5b31b6a55efac44c8a3b1ed1e2c,1,-2,-1,0,
7fbd66f8143408fa30f275416a598b344a9a071e,1,-1,0,6,1
c0079840be596ab26ace825fcd0e99809ac527d4,2,-2,0,0,
9826d9bc1ad80bdfb4ebc22060fad3d3b4a92e9c,1,-1,0,0,
a653a8ecf44adb06ec899c5648ead7b01cdc8c42,1,-1,0,0,
cf4c464d99f0723d908151c2b4a2b9d2b203061c,2,-1,1,4,5
a7a654c82f3eb1374001032a44b08b6b105b4992,1,-1,0,0,
d59629377c747758c96cf2a02c74a4d5f4b33fc2,1,-2,-1,5,2
0666924e8c41428adb329e47da73546c96e13825,2,-3,-1,3,
789e323b79d642ea2c0a024cb1c839654b7b8fad,2,-1,1,1,
67c68ef8ba3458456b8db74b5d51530ed9f363ea,1,-2,-1,2,1
232e529a3b036dccd572480ded7974ce53f6d416,2,-1,1,,
eb415fded66b5c825aa2818f6223eb8a6480c024,1,-2,-1,5,
a1af35313cc8414109e7a411bb2401ae31046289,1,-2,-1,0,
f3ef94d35edb7bc46013711a74343062bcca0878,2,-1,1,0,
30060b60833d099f8ebefdf8174755284f2716d8,2,-2,0,0,
dd5b2c30c58d09bf962356069e5db6814894d918,2,-2,0,1,
5f94d7a31955f2e0d02cc820cb2aa11ebb6b51ec,1,-1,0,8,1
7ddc8a445cec72af9ab6a52d8eaabd7868592f63,2,-1,1,0,
f3a2c22738c53af5770183ff8a60a49ae21f62eb,1,-1,0,1,
d63413754eb42f4e371ee5163e103e569762172f,1,-1,0,3,1
e1787e68768816583f11c9ccebd6beb439f25e21,1,-3,-2,0,
c811d50d6187e51ffbb8d07feac744a8b77a97bd,1,-2,-1,0,
b9eb8f0e01f96e957eef8f57a1e865aa08744c86,3,-2,1,0,
e848066cab19c5b374e44d3e3ceceed03cd42305,1,-2,-1,108,2
ab2e80fbb17803fba6638abde3630fdc1f66f9fb,1,-1,0,0,2
87c82d4845276484f60a939142ffea8366b99d34,1,-2,-1,0,
2309a75d15ffbd063b9a710df4fa1ec3c63702f9,1,-2,-1,100,
f8349f8dc5f6e4418e0d1a5ba3f2e4db0138c8c5,1,-1,0,0,3
0b935b85ce1cb1bc7af7e8b73f27d2f858061321,1,-2,-1,3,
9839990fffd557d617ae4a97ccc0a931917c07b9,1,-2,-1,0,
fe05b6e5142d51c3501af3d6c90e6c67055047c6,1,-4,-3,0,
4a45d23129e990bc7b13dd37df9a119d35e1e299,3,-2,1,0,
a64484249c86c282532f9d53d09465b2a4bf98c8,2,-2,0,13,
01e3bcf30c801138acf6dafc0f578030333a78f6,3,-1,2,3,
f7405f2c0cb9e917d854e721437daaee1fb1f41d,1,-2,-1,0,
80ae2c9180767f814172522c5a1b6b2d73b6b080,3,-2,1,5,
9589e0baca43ca229dd39b041e77e0cee6f06447,1,-2,-1,0,
547a0b04df9c3f242306efcd3a54c713ac0aea81,2,-1,1,17,
a6b3fd8a72c1f19bdabf901ff1b7e01e185fb5e5,1,-2,-1,0,
43681b56086a73edb290f1facd6ba10f20da469f,1,-2,-1,0,
4eb1529d2cbfb268ada31f53b3a4d6c660caeb35,2,-1,1,5,
b828e823ef2638f154328fbe55e8cfdd8c5ee570,1,-2,-1,0,
ffda229cf4632f00a816828e4a6753c674ab21b3,1,-2,-1,1,
eef2ad7cd2424da63f83052607a232eefc7c36e4,1,-1,0,1,
89d4c50c300c8786af254173d307070cdd15a844,1,-2,-1,,
48f13988696c885662f613148e61684da1a24684,1,-2,-1,0,
858de5699baacfa0de0810cf8da631f83d6f3e87,1,-1,0,0,
a25c585f39aefc9cfd45d8190239f3443e729c03,1,-1,0,0,
8988b3f4c0ab891f31679d97d48dd376b4bd2fee,1,-1,0,0,
f76a6f40d40d581d615252a9a115ad7be5be4aad,2,-1,1,0,
57f48e0ec84f1d2b57dd134595370579aa2e707a,1,-1,0,0,
9572868e57d49f257ecac23689052b2df45be737,2,-1,1,,
cf5aea52eda2d46d44676afe2d71788a3c54c7a6,3,-1,2,12,
08cec3c56b8ee9431832bbbb1f5fd64af0ed4fde,1,-1,0,1,
f7616d22ebb6e1edb0b8e4e8d080053f05c84ec3,1,-1,0,0,
003f97168c87fc350b6ea63405dbe98885a102bc,1,-1,0,0,
3cf65e3987785150d20e061049f7625cbcdd016d,1,-1,0,0,
6379075bb906e0502815d5c9c61ee9186c96ce3c,1,-2,-1,1,
9428d51e2f4387c1eb719803b1d6f5ca275fe84b,2,-1,1,15,4
646753c2eb3766352c81e783908ef8ceb2dc4423,2,-1,1,6,2
cb1bf1a74e7af909a9374e924e4e19a680c27125,1,-2,-1,,
4e62b51c6d0eaecb3f426f281449db5766a45482,1,-1,0,7,
98a533ae449ac4821caea3bce35a33c3f56ab122,1,-2,-1,0,
9b99a611ad250f75d5c73a1660a762ca0e0afbd9,1,-2,-1,0,
2026f15be2f628a53dc5256e7e7e2236310bd541,1,-1,0,0,
8cb6b779c98a0668e48bbadde3364cc60acfdad1,1,-1,0,1,
b2018777347162936c55f4433db58598ca4a7a56,1,-1,0,0,
fbf853375982acdddf5be676b1c647182b2d210c,2,-2,0,3,
65686b6c83ef289a696a5d10b1ce2d58399700c1,1,-2,-1,1,1
1504d2044de1fb2fdd8a0414e6b456fc3f641bcd,1,-1,0,1,1
09100e5043cb731cd84cdcb8e0a5c2bd0977d5b5,1,-2,-1,0,
2c9d1dafac30875074e80bfebd15ef99fabe864d,1,-1,0,0,
246b65c6b6b978ad858a5ee31a7ca0e328668578,1,-3,-2,2,
56fd33df23d4f76b7a6af10a483b5e24a49011a5,1,-1,0,8,
5b3b48409f48548b8e96b59eda4e156004f7157b,1,-1,0,1,
a9da2f9d8bdc91e6e92602b07b1cc62b8f71b478,1,-2,-1,0,
b285994e103b549465115c6a71e684a4f61f304b,1,-1,0,1,
bcbc23913e5d705412c2f2f47ddf8159aa1b002f,2,-2,0,0,
0ca84b3527756ba55b31ff5d181e65d20b03a5e3,1,-2,-1,0,
b5f61d0de590b52adae3285c93e3a2506cb180e9,1,-1,0,,
76ac3b21a5196e29e704518b8ea03793ca2fa654,1,-1,0,,
52232a796854988af0d444ca6a0f25237996da8e,1,-1,0,0,
88c273364df04ebf53c2d3fbbf48916180c2159e,1,-2,-1,9,3
02643e41fb94fd216ddced121fa95c6acb43270b,1,-1,0,0,
9ee51fc4c7be58d9d937959854f86ac58764538b,1,-2,-1,0,
9b99ac0bcb2a0588e06dabbd766115168ae56499,1,-2,-1,2,
dcfdad9e9ec90a4b90567cfe081a3b802946912c,1,-1,0,0,
b3c1904cc9530e8c2e99ddb6f75c924e246c1dd6,1,-1,0,,
e013b2400fb9b24219c7c9b19a5d37149922376b,1,-1,0,,
ca29be5e77ef7999b2707cf5d4f32d5e306d568b,1,-1,0,5,
fc1429c00c6a365e37363091a3ee14291bb8f010,1,-2,-1,19,42
1a0500452300efdfcc1ecd7631f89b07398ab8c9,2,-1,1,264,2
dcd3cadeaa08f711e8e5b833f8ebec48a72dd4d8,1,-2,-1,1,
1971bd1da6a55797de816bcfb29fe98e6bb86673,1,-2,-1,2,21
c8841bc9de2480f8e37c545997c0eec4a88ec786,1,-1,0,74,
d0b5fb9548be90a906d59601898a0a4e5a3f6c2e,1,-1,0,2,
1aa20e860953f66c42858968ffe56ef95e2df4fd,1,-1,0,0,
f3110124554e88f142f657ee69fe02666ee120aa,1,-1,0,0,2
d315bbaa1428b5f946cc1609d220121f8be642b9,1,-2,-1,0,
061d5bc261f8167f5a4716e4d100261ed17a6cf6,2,-3,-1,1,
af625f2274a401c7fc1f5acca7a1bb8e69513b16,1,-2,-1,,
0dc6a8dccfe6a5b9841f779fd9ff1d51df74f54d,1,-2,-1,0,1
0eac4fce2988d0fd4b3c17c4aab3bc7db27a87be,1,-3,-2,1,
a7d1f983a215b043a5f592cb20697eb285e8eac1,2,-3,-1,4,
f89907dba54bcd8d6d5d2c8f9badbec24b7e4ee0,1,-2,-1,1,
ef572d859da76da63f7c59aaefa65b233281ebc8,2,-4,-2,1,
de3c0507c12f9e03f11589f922020cf1320c042f,1,-3,-2,1,
536141ba699ba9d4c955de978166bd1ce2274018,1,-3,-2,2,
bc1379d19dcf59626ef8d5b431830a189957e3bd,2,-3,-1,83,2
a0c466a27673a02c86f364cc78a500050bd91383,1,-1,0,98,
60764200d71a6365934d9ea9152b19646412adc2,1,-3,-2,0,
de724063f38590b9009703a0ba33683e8f9b0367,2,-1,1,0,
2d36caa9f64786942c123ef34e58f82b6d962951,1,-1,0,8,
286b89933ccc0d7ace84bffc46c59853809700ca,1,-2,-1,0,
02e7e53cbb845e7b7ce0a377cba59ca3a7d09d2b,2,-2,0,11,
486de44680c6b266e013183226976c6081f41535,1,-2,-1,0,
af2682634857281157b4f372a8bf0ee64f655978,1,-1,0,0,1
23d3b842735db25c775c15b2fbab652848f5cd93,1,-1,0,2,
d5fd57262b9877a0f5b035a7c019d576ee1c60f3,1,-3,-2,0,
a9ae80fc8ff2f7d87eea2ad2889909e910572b8a,1,-1,0,0,
8e1007d69326bf2394e596e349d75a96fc006c6e,1,-2,-1,0,
fd813f76fa41f315187bf194f74cbc39f7dc9f4f,1,-1,0,16,3
073ec8d10a5d05f2a1bf12857c4fcf9fc19bbcc1,1,-1,0,0,
8fce6316adecc577d4b19902d04548feeeb8383b,1,-1,0,0,
869687bd711e1358367203526128d9a2ad90663a,1,-1,0,20,18
e33f12f5b8a37b3f2a7291a10a61c8bce6ce73e0,1,-2,-1,3,
cc33417c0e302c8d33f170b1db37014cce8c35d2,2,-1,1,0,
8263a6201405982de39c19db766314bf895e2b0f,2,-1,1,1,
a5ccec5ef3691a4b4323bb1ea3ce93e55b826d40,1,-2,-1,0,
20dffa8ee644b451776cee7e79f15d7d1c2151d8,1,-1,0,2,
74dd295e5964401ce7d281e1aa9a66cafdaf19fc,1,-2,-1,0,
c13419750d5d158642edf550b3c23cb28334d980,2,-3,-1,2,1
ff9cc74bf695c16585f453badc911e5b0776e752,1,-1,0,0,
1f95e5db4c790f0d3b5df226ba5d71708c175f9e,1,-1,0,1,
3c4321ce43b4dd7bea3d8d36721d50ae7cf10bd9,1,-1,0,0,
9a654d8a617485cb417071f7b77d74ae181f709f,1,-1,0,0,
a35233a4d4e6a2e923f81006f00cb79f598bd2e4,1,-1,0,0,
77609cf6ed78325ef8c308d6fbc0d045596e46eb,1,-1,0,3,2
3207fac88e040a18f6fd5c8fcc0f37bde1a01183,1,-1,0,,
750eed1804515c43e1ba60d8a1a927ea745424fc,1,-2,-1,0,
168e2dde05146bda83ad25023b3bbc10c9bd3c06,3,-1,2,0,
e09d2f32fb1c7f2ab8d1e41fdb72e00adb7032ff,1,-1,0,0,
f88cd62354464a3445c68976d6f3a535d775180a,1,-1,0,2,
d5b7c131dd4de9a1a28e0791746680503fc29907,1,-3,-2,0,
88bd6e7a9300073707f305409fa6481f1eeb2077,2,-1,1,3,1
5b2bdd844db56079e6cb75b0e1142d337723e1c3,1,-2,-1,2,
e1cc1fbabce9b0d7247e6a955496c78e3772390a,1,-1,0,4,
b029800b68d7024d709eb7749bf804074707fac6,1,-1,0,0,
4bde044957a6587667277ff0bd4410509790456e,3,-1,2,5,9
9734170b7dcc0ca0f5f48bd250819c2fca17c564,1,-2,-1,17,
4816533638caf263bfe9a033d1a34beca0fc19d5,1,-2,-1,3,
99cf6f0732d5b8cbe9ab3dd53a73ffac2870c556,1,-1,0,1,30
830091c2604b4c9f39d9d411b812c7d67db05f77,1,-3,-2,1,
ca87cc887e3609426417d0288245e030486b0468,1,-1,0,0,
923a0e71acdc8529b991cbec2f8477f104bd859f,1,-2,-1,0,
ae9963a40cbf7714f3f30e0093ff41f2f200b6e8,1,-1,0,0,
530750d60669156d508041e3c99ce95111b7e81d,1,-1,0,,
07024a4e4b6c0303f893c9d5020a66652a037f7a,2,-1,1,12,5
c85319213a7d3fb35729ce4e75448a3c10f91b71,1,-2,-1,0,
2e2abb0b74104662aee76ba532b98e4ea99c2bbe,1,-1,0,1,
512d1a11ff2ea041e2fbaddae492c1b053fc9076,1,-2,-1,,
695fbc91405412ce19eb5728acb2e8962dc8390c,1,-1,0,4,
9939c00541193977b599b4837bc28045f1326f69,1,-1,0,0,
faf9ac9a30d10ad9406a6020d860d017ef5dd28c,1,-2,-1,0,1
702ebbc19b6c1c7a95e06ba1abd8a62cc48e6907,1,-1,0,4,
b83df4c6b36557d0fa666956b659b7c5d941098f,2,-2,0,6,
dd429b249504b8f7c3caa3bcd417696839c6d328,2,-2,0,0,
dc9d933d7419a0513f1bc84bd3faae47391d7a48,2,-2,0,0,
ad1389be9d808b637aa10889a29aad0eb7c55ea0,2,-2,0,0,
0cc3eccc2b5c6bb5f81e12ac6929e563fc3e5506,2,-1,1,0,
53141b04a87261de2b5f79b3bfdb9d27e3eed90e,1,-2,-1,0,
aa66f556e54be58654f0dea387f48cab1a2b263f,1,-1,0,1,
7e615387905fab9a3350b91a4cb4e8adf8e6d656,2,-1,1,4,
14096d85cdf1db78bbd65d65b33dcf5476c670f3,1,-2,-1,5,4
89593a719bee31b54efd7f18734258d0d8a8a423,1,-1,0,0,
4db6c655349df5581332dac5059a67f087756158,1,-3,-2,14,5
89261fd8df9b4bfab949c5e23cfcdb523f43914e,3,-1,2,10,3
ed7240b597adfb1c0851a6e988bba6fdd68ae202,1,-1,0,337,2
3c6017a9b1237eba5d79caca03b90efadedf2540,1,-1,0,58,
7d8d9b2c6e07e7f0b7356dd96170572ac0412d0d,1,-1,0,0,
f88dfd043030fd7ef68cd02d71894127cea35eab,2,-2,0,3,
93c306602abff12145a0036bbc1b504c864782f5,2,-1,1,0,
c75783abb5aa3419039c1736bfbd150431f15eb3,1,-1,0,0,
8b0bc7f33dc4a303916a08f414cb5815b3912181,2,-2,0,2,
8edfde3f26fe6b52aa4b899ece870bcba730a0e6,2,-2,0,0,
909d1f2c0f746d288ddbd9bcdd10d7390e5d3f2a,1,-2,-1,6,
81126ab42973bcb53b71621d750b600fe0bdaa64,1,-1,0,0,
17280116c48b91c2dd8988d625f749318150de3b,1,-1,0,0,
deda8f15a20e6836f62c6a1f7ac1371ac722003c,2,-1,1,1,8
62bbd4220a977e02d8c2d16dcf7a3eb1954a2861,1,-1,0,,
fb22d3492542e33e6e380ceb8d862cfbb8f753a3,3,-1,2,2,
ac8ac591488b976aba5ebe7a1bbfb24f5e1ecc09,2,-2,0,0,
33a810a513dc5d69ec171adb1c84378524e066e3,1,-1,0,0,1
0fe2824729ee744f95ca18d6aa799919c4d0d17b,1,-2,-1,,
e167b02d5285f03799f9021e5f064555116df724,1,-1,0,,
ba50cb829bb2a2dbbb88d80559f7ce0b1f6cb762,1,-1,0,,
787663a64447e8e1622e41d12397c72bb827fc9f,1,-1,0,,
83eae705e134fca28c82f0326de5b7b56c160d56,1,-1,0,,
97825598d2fd0df54f0686d6577a162e7f044b80,1,-1,0,0,
5b87cdc8bdbeea22b6c5a39e8454a9c46c3c6665,2,-1,1,8,
11fdec3c4a740a84796f2b78ac302c87044a4080,1,-1,0,0,
cde7157c3998cf6e7d773c861cd0d6b2a406da32,1,-3,-2,0,
f8c95c3827bd88f51dfb5fd717930c33716c5c7c,1,-1,0,6,1
217fb0de055258b70e540d139ae945db94ee8390,2,-2,0,1,1
a1974ef35bbf01733a99c81d52fbeeb2709de073,1,-1,0,0,
d0b355b26e51d517db77172668b7c050e27c736f,1,-2,-1,0,
aed13ba5ef908397071a8d23c63c13357145efa4,1,-1,0,28,
10623ae1332ed7bdd8e10e55f6166e5af2da515b,1,-2,-1,0,1
fbf1bdbef15a21aa31b01119003190a55e88eb6b,1,-3,-2,0,
3c6bc0b4cbb1f5c87ee70186c3ed85e714c2f585,1,-2,-1,0,
d0912f27091e4548466df81f545c017a25c9d256,2,-2,0,8,1
7a05a617f6a68875b4ab56db0012086151684685,2,-1,1,,
36b80c25f76b766a823198d35e944842dcdb1714,1,-2,-1,0,1
23840b76d7ffc29f6a5e9fac83d0d654b8fc1b68,1,-1,0,,
9594a81b958cb22bc51d9e766477faa12e7a2d0d,3,-2,1,96,
461d3c876f27c32eaa673f0d2073de0922ca4277,1,-1,0,0,
79195da0d7f6bec950aa148b9bafb69b4a8c0abc,1,-1,0,0,
2fa0b83e7345709873727ff695c4c2e9f93a7647,1,-1,0,0,
776f3aeb3db663c6b0adc4239bec80a8e5f2cffe,1,-1,0,0,
8bf8252060fdc04b7dcf147140154db87a51c8bd,1,-2,-1,1,
cd62f2f21e26f1e0ea2cea764b496cbc0154ffac,1,-1,0,,
520479d43bd29f7a6df0d5f4a5d4ace8d10e463c,1,-2,-1,,
2c0ecd9d4435f6fedd34829bba3a463fdae0f0af,1,-1,0,3,
90c65b7157c17816683910156e46cd8ffb186ef9,1,-1,0,2,1
c4441642bb26647afd64f9011644c4b904b03505,1,-1,0,0,
76cd3a37e5ea33c7d79d6aa6dace5167bd60f8a0,1,-1,0,5,
b0e5c9be009bf4b481144432b711e167d16ebc8b,1,-1,0,0,
d2e385acc2afe12f50dafd66385f63c4c6316e83,1,-2,-1,2,
4d2b78ca3cd0ffe43340fe4c4cc98b6c8f24328f,1,-2,-1,1,
937f790f7098da5eea31b9856cf0bfb92d4bb95e,1,-1,0,0,
5f889d92a14ab6ddb80903988b92c19766215737,1,-1,0,2,
c0462c0c3bdd7d802dd220e0c830e2caa87989e6,2,-1,1,0,
dbc011c3f40c093057dfb9fd1cedf4bc783bd250,1,-1,0,0,
69a6ad940a88005f83dfff86f0b1eea6d567a190,2,-1,1,2,
56d732d43995b31d1ec040007efd730fd18aa1ac,1,-1,0,2,
31211487e9e27e030646d070f43cc31f3f12f72e,1,-1,0,0,
8a75ba35ef0908529bccd85e5c08bdb6f5fb04bc,1,-2,-1,0,
4b4f4e619e776e661e439ee6f6f89d4f4e123291,1,-2,-1,4,
41d44a8161ac394af674362c149d764121d49ccb,1,-1,0,60,32
5275f37ffb942b5ccd8cedef009822cf9cf7b486,1,-1,0,0,
030bcaae816ea070b630e8d46990495adb57ae79,2,-2,0,12,3
bf85af57438b943a0982bc67087a747309fd6730,1,-1,0,0,
448b0105b467ea5821f741be5256352ee8b52a54,1,-2,-1,1,
45fde9abba8732a0dd18d166d521eb6ac77ccbaa,1,-1,0,7,
33b9bc02ed7f08959c33acfef44323fadc1eb23a,1,-2,-1,0,
cde319dabd52d39fbcbf94179f31d32b8da27b7b,1,-1,0,0,14
3c21b1cc4343b4a95c59dd197d0a2d50bac6cb83,1,-2,-1,0,
f9021a60611d472dee48573ecf36624102487c00,1,-1,0,42,
12a3e23e4731eb53b88dedb2d9d8139f8b1a588c,1,-3,-2,0,1
4036eda048e053007a2e4480998267b9a055225f,1,-1,0,0,
37b07a04d404422e42c275f8665f50a8f2122d58,2,-1,1,2,2
e99f26fe096c115f24a6eac0824853d7c541e55a,1,-1,0,,
cdaeb54fb9d957a0e1b84efc27502f5dc4ebd63c,1,-1,0,0,
f44720850c6d1459f651b44e098513789273fabb,1,-1,0,0,
a368f9d12a68873241c240f1bf06308c97648d9e,1,-1,0,4,6
32aab3b0b321be5e050bcbba540c81fd661124c0,1,-4,-3,5,1
c65d5b170df2a91735a4ad9e6ccafc45a545d105,1,-1,0,,
cd8e35e95a859fda654e379250a3dff9f1436b73,1,-2,-1,1,
00d2cea8bad744d15a5daed1e36590308f715ee3,2,-1,1,0,3
1ba5fa4b4bdd923d8db7a5adef5f59d4e6d06e61,1,-2,-1,117,
e274a6549c5c6bcedc11d8fd088f621b8d028084,1,-1,0,0,
3900d1c6656f617fd029b16ff1767aceaca083bb,1,-1,0,93,10
8c25830b0b4d2dc7eb9f0e309bdabf60056151b4,1,-1,0,0,1
d7b2affe321edeaa51c1fa7bb3df9a5badb4728a,1,-2,-1,91,
02a6dc8ba79783360d84cc6311e3a5aa03748c30,2,-2,0,27,
f67ac5e46df4bcb72d30ed8b92af262709c949e1,1,-1,0,2,
6bd8c5d4d0128e645ac63aaa28de130d3ebef27d,2,-1,1,2,3
81e5f1ad4665d3591b512dc3b6392eb547baeb65,2,-1,1,1,
f05510063ecf567f0b7a1ad598c917c1feb047a7,1,-1,0,0,
371f8066d2502f6c6d75c5d0f80cd25e19b5e58b,2,-3,-1,3,
3d3ec4753d5191b74125d5a7f065b818d052d84e,1,-1,0,2,
085a61a310187052e32b4a0e7ae9700dbe926848,2,-2,0,51,2
7ee18e92f9fd21009300f4adf0654fe6a82f5a09,2,-1,1,0,
061cb216899f1c091afe81b0906a22e9937096e7,1,-1,0,0,
ad86ec798d20cfd825aebf50cf14b7bb29cfae93,1,-2,-1,0,1
375da788e7d2d249befe9a439bc1115b5ca4c183,2,-2,0,0,
4d60ea2aeb1071bebcd6471b550e6648a9fe05a1,1,-2,-1,0,
066f95d0472b9535f398019eb1012f4641dcf65e,1,-3,-2,0,
984b0aa961b21845ab92cd2cddab3f2ee354f4f1,1,-3,-2,0,
a1e3c17eae63711538dde7969794180586e58727,1,-1,0,,
776ac4ba190b6eeaaadca29438509ba3eb8ec80e,1,-1,0,0,
c076c3390145c1a71d481b44278850d3c11ec88b,2,-2,0,6,2
681d4609382f9741325b0b2743eb19b85352f425,2,-1,1,98,16
2a2a21ec59e4903d48b7f56ffc78a9f183e99813,2,-1,1,19,1
3d81afb8a5ec31420fb503bc9476ecf23bb6bbfa,1,-2,-1,5,1
8180f7922f40b099780ae13be3e1b6d45a32b3ff,2,-1,1,0,60
e3c76ec10617b4b29a08e2631e4e3a1d2d2a88e8,1,-1,0,21,
8074b5c6ee21b4898bb557fffc93e0ccab2d3c1e,1,-1,0,2,
f402350d76e764ee0667b1d02563abe53df7eb6a,2,-1,1,16,
61dbc353ca17af026d346b6fa83788a3ddcf8317,2,-2,0,22,1
a852ee41543ba4fbd71ac61a6f7eec7999f7f776,1,-2,-1,0,
8b0a0f9a8fd4ab8956fc959eb954dec6e3048b98,3,-1,2,8,35
a8143eda274ac1f44f7da770bd5ec13527ceb8e2,1,-1,0,3,33
b2860792055428e02fa97c51abaa907a18139b0a,1,-1,0,104,
d1b90774bc591225688902a3e5209b6509d74380,1,-2,-1,26,3
502d29a7216928b9c33bf7dd8513d87e9a4acc83,1,-1,0,,
a79b69adf5abf90250f44ccf0d9645bf30cdff62,2,-1,1,4,5
c1d6ba0598251c10e05b508c792cf270498b0196,1,-1,0,0,
eb27cd279c2f66bb785fad47ff949350d486ec6f,1,-3,-2,0,
13c0cfde59f72c73fe036e5ae87602ca2d34fd79,1,-2,-1,2,
08c1f55d3aa572f60a7b2960ebd286a2709faacb,1,-1,0,0,
7d9374a582edd47f973255618a35d36d032059eb,1,-1,0,0,
af4c30fa562d662ddf2b900792908808dd052127,1,-1,0,0,
e79ca269b8bf057f0b4250a9b9e193c398104998,1,-2,-1,15,5
b0ddfb9b65344109c55e75ced8a33af4aaea7050,1,-2,-1,0,
5b2a01a1969fa50b6b27d87967f4ac60776a4e20,2,-2,0,0,
d0f3bfd4cc81202705857b4bd3ba7a3dceb7025a,1,-1,0,1,
8583dd03fcf17ad4bcdf790b03521b7e068c3f19,1,-1,0,0,
c255f38647bd39e24f4f7e631e00b00f199a862d,1,-1,0,0,
ea3dac0753292ca7c8d2b0841ed0b5e0752759bd,1,-1,0,0,
e5ed69241b390e905fe420ae6985d1752b56f593,2,-1,1,1,1
0cc264b76bee267c77f507a23736e8a145fa2505,1,-1,0,7,
b4e69312947648c97f46c067f4ae7ee77244c907,1,-1,0,,
8df9dd7dda2d04a3478d414f34a694aec7515dde,1,-2,-1,0,
c5112ed55210afcbb263397b37c0031983b883db,1,-1,0,,
9961cae7cf7819e853714fcf06ae0a00d8fc8d39,1,-1,0,,
223efc5f9969414f104ec98d9b2fad137d0f195b,1,-2,-1,155,51
c7825f63c0983c3a4d8858f9fe741940c663006a,1,-1,0,0,
60a83fc6ac66ab6972dedb0a24c36c383a8e7940,1,-3,-2,,
37931306d54066f222def676e9f797afa8f40260,1,-2,-1,,
cdab518562b0db0c19a2c9ff7712c8250c6b7cc7,1,-2,-1,,
d7f553562e70b5d10ab181ef4bee2d98b7769db9,2,-1,1,,
2f8c13e85ac2debd1f6370e7007d700cc434d042,1,-1,0,2,
5ce410c69e9b2aed881693b41c5583105b004b9f,2,-1,1,3,4
27b67e981e5fe82820ebc3b413107c559ae0a4bd,1,-1,0,0,
ac968fbf7b7248e476679a13f5a38f2cc82e703b,1,-1,0,0,
d318f526a2de207d2979099227054fb62c386bb3,1,-1,0,0,
861ed1e7adc426308a6a62fa6b8872b35b1bc06a,1,-1,0,14,2
d4f2488eacce2680c4d9ebaa66527cfe5ceb4762,2,-1,1,,
e61ad7f80b1a72f9f0077ac4e93bab407c6add93,3,-1,2,,
4436870b28a253718a3305333b21e0e7fb82abd9,1,-2,-1,,
5354ccaa8f732caa46d6fd3d6fc80433dac47063,1,-2,-1,,
d942c13c8efde4204b88f958c0d565fa3df6387c,1,-2,-1,,
c77375cf54f5fc37ffa87f3a547b8271fa7bc7f6,1,-1,0,0,
c4fc6b70439626f16ad343c245d071c5582cbee5,1,-1,0,0,
7252934f9b133e3c120bc0f9480e09bd03f83ce5,1,-2,-1,3,
4882377c2757d82f02849f3c38b10fbbc8d632a9,1,-1,0,3,
66851d222b46951812d823a350ce720ef0164b67,1,-1,0,,
ccbc19a45f70a9269f2f328243be4b4ea4c6d058,1,-1,0,,
2a30d0c22aec545238afe529bf99acf589cb5dbb,1,-1,0,,
ae61b12b9ebe0911fed3ec0f00257ec0063cd023,1,-2,-1,2,
ef59c4ce61838fce193273291cdba9f617374c57,2,-1,1,,
28c390d86d4d01d35f11a88034143763066f3d21,1,-1,0,2,
167a685a5f3d375eb3a851d594d8a9be6b93ffdf,1,-1,0,0,
